date,value
2023-09-16,64455.498
2023-09-17,64454.754
2023-09-18,64454.754
2023-09-19,64458.272
2023-09-20,64458.272
2023-09-21,64467.7305
2023-09-22,64473.925
2023-09-23,64473.54
2023-09-24,64473.718
2023-09-25,64473.718
2023-09-26,64473.023
2023-09-27,64471.746
2023-09-28,64472.131
2023-09-29,64472.131
2023-09-30,64472.089
2023-10-01,64471.91
2023-10-02,64470.776
2023-10-03,64470.776
2023-10-04,64471.776
2023-10-05,64473.45
2023-10-06,64474.793
2023-10-07,64474.793
2023-10-08,64478.524
2023-10-09,64477.895
2023-10-10,64477.895
2023-10-11,64478.865
2023-10-12,64476.911
2023-10-13,64484.946
2023-10-14,64486.611
2023-10-15,64486.611
2023-10-16,64488.132
2023-10-17,64488.132
2023-10-18,64488.759
2023-10-19,64481.976
2023-10-20,64479.762
2023-10-21,64484.472
2023-10-22,64482.614
2023-10-23,64486.327
2023-10-24,64488.165
2023-10-25,64487.907
2023-10-26,64488.864
2023-10-27,64489.016
2023-10-28,64489.016
2023-10-29,64471.129
2023-10-30,64469.197
2023-10-31,64479.818
2023-11-01,64481.244
2023-11-02,64482.275
2023-11-03,64489.322
2023-11-04,64488.657
2023-11-05,64488.657
2023-11-06,64492.147
2023-11-07,64486.82
2023-11-08,64488.054
2023-11-09,64484.052
2023-11-10,64484.052
2023-11-11,64484.122
2023-11-12,64484.596
2023-11-13,64484.596
2023-11-14,64488.37
2023-11-15,64488.429
2023-11-16,64491.18
2023-11-17,64492.085
2023-11-18,64498.05
2023-11-19,64498.511
2023-11-20,64502.576
2023-11-21,64503.437
2023-11-22,64502.521
2023-11-23,64502.7
2023-11-24,64502.7
2023-11-25,64503.231
2023-11-26,64503.231
2023-11-27,64503.539
2023-11-28,64503.539
2023-11-29,64504.881
2023-11-30,64505.165
2023-12-01,64515.884
2023-12-02,64515.771
2023-12-03,64516.088
2023-12-04,64518.205
2023-12-05,64518.257
2023-12-06,64518.192
2023-12-07,64518.632
2023-12-08,64518.778
2023-12-09,64529.559
2023-12-10,64525.975
2023-12-11,64530.584
2023-12-12,64533.095
2023-12-13,64540.536
2023-12-14,64543.004
2023-12-15,64546.416
2023-12-16,64546.416
2023-12-17,64547.508
2023-12-18,64550.245
2023-12-19,64551.735
2023-12-20,64551.896
2023-12-21,64554.298
2023-12-22,64554.298
2023-12-23,64565.0795
2023-12-24,64564.662
2023-12-25,64565.804
2023-12-26,64567.127
2023-12-27,64569.118
2023-12-28,64570.172
2023-12-29,64568.5
2023-12-30,64579.398
2023-12-31,64579.625
2024-01-01,64579.869
2024-01-02,64580.08
2024-01-03,64580.757
2024-01-04,64581.468
2024-01-05,64581.468
2024-01-06,64582.395
2024-01-07,64576.251
2024-01-08,64577.743
2024-01-09,64578.641
2024-01-10,64578.641
2024-01-11,64578.641
2024-01-12,64579.1815
2024-01-13,64579.617
2024-01-14,64582.06
2024-01-15,64582.347
2024-01-16,64582.347
2024-01-17,64583.158
2024-01-18,64584.69
2024-01-19,64585.308
2024-01-20,64599.974
2024-01-21,64599.764
2024-01-22,64602.918
2024-01-23,64602.903
2024-01-24,64603.255
2024-01-25,64601.436
2024-01-26,64600.446
2024-01-27,64601.642
2024-01-28,64607.416
2024-01-29,64611.255
2024-01-30,64612.779
2024-01-31,64620.091
2024-02-01,64620.0
2024-02-02,64622.723
2024-02-03,64623.01
2024-02-04,64625.839
2024-02-05,64627.431
2024-02-06,64627.431
2024-02-07,64630.486
2024-02-08,64628.726
2024-02-09,64632.054
2024-02-10,64639.319
2024-02-11,64639.213
2024-02-12,64640.548
2024-02-13,64642.973
2024-02-14,64643.461
2024-02-15,64646.513
2024-02-16,64650.636
2024-02-17,64674.31966666667
2024-02-18,64696.14
2024-02-19,64696.383
2024-02-20,64698.846
2024-02-21,64703.002
2024-02-22,64709.394
2024-02-23,64707.951
2024-02-24,64714.071
2024-02-25,64718.74
2024-02-26,64724.963
2024-02-27,64728.155
2024-02-28,64739.103
2024-02-29,64738.058
2024-03-01,64743.634
2024-03-02,64744.07
2024-03-03,64745.435
2024-03-04,64745.374
2024-03-05,64745.374
2024-03-06,64745.921
2024-03-07,64745.827
2024-03-08,64747.476
2024-03-09,64747.476
2024-03-10,64747.895
2024-03-11,64748.441
2024-03-12,64748.538
2024-03-13,64753.851
2024-03-14,64755.597
2024-03-15,64758.305
2024-03-16,64759.033
2024-03-17,64760.005
2024-03-18,64760.996
2024-03-19,64761.114
2024-03-20,64761.215
2024-03-21,64762.548
2024-03-22,64765.897
2024-03-23,64773.429
2024-03-24,64775.791
2024-03-25,64775.791
2024-03-26,64776.096
2024-03-27,64776.096
2024-03-28,64776.286
2024-03-29,64777.411
2024-03-30,64776.404
2024-03-31,64777.289
2024-04-01,64777.289
2024-04-02,64778.538
2024-04-03,64778.768
2024-04-04,64781.005
2024-04-05,64781.697
2024-04-06,64783.792
2024-04-07,64783.792
2024-04-08,64786.473
2024-04-09,64790.343
2024-04-10,64790.926
2024-04-11,64791.459
2024-04-12,64804.424
2024-04-13,64804.424
2024-04-14,64805.895
2024-04-15,64813.587
2024-04-16,64814.278
2024-04-17,64819.962
2024-04-18,64820.141
2024-04-19,64824.42
2024-04-20,64826.166
2024-04-21,64835.516
2024-04-22,64835.84
2024-04-23,64836.886
2024-04-24,64840.923
2024-04-25,64843.297
2024-04-26,64846.091
2024-04-27,64851.125
2024-04-28,64856.245
2024-04-29,64888.708
2024-04-30,64898.461
2024-05-01,64908.538
2024-05-02,64918.882
2024-05-03,64921.231
2024-05-04,64922.086
2024-05-05,64933.057
2024-05-06,64935.586
2024-05-07,64935.903
2024-05-08,64941.3
2024-05-09,64952.829
2024-05-10,64953.074
2024-05-11,64958.024
2024-05-12,65055.606
2024-05-13,65082.043
2024-05-14,65094.125
2024-05-15,65113.7
2024-05-16,65123.081
2024-05-17,65123.081
2024-05-18,65130.827
2024-05-19,65156.03
2024-05-20,65178.548
2024-05-21,65178.548
2024-05-22,65179.962
2024-05-23,65181.961
2024-05-24,65182.462
2024-05-25,65185.756
2024-05-26,65195.211
2024-05-27,65205.387
2024-05-28,65210.603
2024-05-29,65212.162
2024-05-30,65214.718
2024-05-31,65215.792
2024-06-01,65222.293
2024-06-02,65219.115
2024-06-03,65220.864
2024-06-04,65228.416
2024-06-05,65233.749
2024-06-06,65236.149
2024-06-07,65236.243
2024-06-08,65237.985
2024-06-09,65241.209
2024-06-10,65244.766
2024-06-11,65247.051
2024-06-12,65261.277
2024-06-13,65270.148
2024-06-14,65272.172
2024-06-15,65275.197
2024-06-16,65272.6
2024-06-17,65277.159
2024-06-18,65282.674
2024-06-19,65284.384
2024-06-20,65284.384
2024-06-21,65289.422
2024-06-22,65297.948
2024-06-23,65315.497
2024-06-24,65315.597
2024-06-25,65315.597
2024-06-26,65313.47
2024-06-27,65313.47
2024-06-28,65325.647
2024-06-29,65325.647
2024-06-30,65330.467
2024-07-01,65336.229
2024-07-02,65336.225
2024-07-03,65352.02
2024-07-04,65363.699
2024-07-05,65367.4
2024-07-06,65375.603
2024-07-07,65377.472
2024-07-08,65382.465
2024-07-09,65385.347
2024-07-10,65386.684
2024-07-11,65389.436
2024-07-12,65398.553
2024-07-13,65405.624
2024-07-14,65409.107
2024-07-15,65409.79
2024-07-16,65410.9
2024-07-17,65413.859
2024-07-18,65422.5975
2024-07-19,65427.246
2024-07-20,65432.726
2024-07-21,65441.952
2024-07-22,65449.073
2024-07-23,65454.682
2024-07-24,65456.166
2024-07-25,65463.04
2024-07-26,65471.468
2024-07-27,65481.463
2024-07-28,65484.32
2024-07-29,65498.175
2024-07-30,65505.439
2024-07-31,65511.739
2024-08-01,65519.593
2024-08-02,65519.854
2024-08-03,65521.256
2024-08-04,65527.463
2024-08-05,65543.658
2024-08-06,65548.478
2024-08-07,65568.954
2024-08-08,65568.954
2024-08-09,65573.552
2024-08-10,65596.176
2024-08-11,65609.913
2024-08-12,65609.913
2024-08-13,65628.172
2024-08-14,65636.159
2024-08-15,65651.285
2024-08-16,65652.833
2024-08-17,65671.631
2024-08-18,65690.167
2024-08-19,65706.122
2024-08-20,65713.015
2024-08-21,65730.219
2024-08-22,65729.967
2024-08-23,65730.424
2024-08-24,65748.733
2024-08-25,65761.804
2024-08-26,65789.554
2024-08-27,65802.982
2024-08-28,65823.151
2024-08-29,65829.595
2024-08-30,65856.539
2024-08-31,65875.228
2024-09-01,65879.703
2024-09-02,65898.473
2024-09-03,65910.212
2024-09-04,65924.18
2024-09-05,65939.796
2024-09-06,65948.283
2024-09-07,65956.615
2024-09-08,65961.593
2024-09-09,65967.353
2024-09-10,65975.917
2024-09-11,66017.434
2024-09-12,66031.673
2024-09-13,66031.673
2024-09-14,66055.803
2024-09-15,66071.045
2024-09-16,66095.31
2024-09-17,66099.784
2024-09-18,66103.083
2024-09-19,66103.083
2024-09-20,66113.176
2024-09-21,66120.461
2024-09-22,66157.45
2024-09-23,66192.467
2024-09-24,66227.333
2024-09-25,66237.542
2024-09-26,66247.247
2024-09-27,66254.006
2024-09-28,66258.032
2024-09-29,66263.082
2024-09-30,66272.454
2024-10-01,66284.756
2024-10-02,66286.64
2024-10-03,66300.62
2024-10-04,66330.501
2024-10-05,66337.622
2024-10-06,66337.622
2024-10-07,66346.436
2024-10-08,66353.377
2024-10-09,66379.305
2024-10-10,66385.625
2024-10-11,66391.123
2024-10-12,66397.166
2024-10-13,66407.219
2024-10-14,66424.87
2024-10-15,66431.274
2024-10-16,66436.673
2024-10-17,66439.813
2024-10-18,66447.306
2024-10-19,66474.266
2024-10-20,66482.348
2024-10-21,66491.439
2024-10-22,66525.844
2024-10-23,66545.657
2024-10-24,66558.726
2024-10-25,66581.026
2024-10-26,66632.188
2024-10-27,66678.578
2024-10-28,66693.83
2024-10-29,66705.234
2024-10-30,66742.308
2024-10-31,66775.247
2024-11-01,66805.689
2024-11-02,66838.233
2024-11-03,66850.142
2024-11-04,66871.502
2024-11-05,66887.274
2024-11-06,66906.128
2024-11-07,66916.872
2024-11-08,66958.543
2024-11-09,66995.896
2024-11-10,67012.677
2024-11-11,67036.977
2024-11-12,67048.534
2024-11-13,67062.229
2024-11-14,67076.515
2024-11-15,67134.132
2024-11-16,67136.811
2024-11-17,67138.405
2024-11-18,67146.309
2024-11-19,67164.975
2024-11-20,67184.192
2024-11-21,67215.084
2024-11-22,67277.116
2024-11-23,67323.507
2024-11-24,67373.424
2024-11-25,67382.354
2024-11-26,67409.031
2024-11-27,67411.005
2024-11-28,67425.662
2024-11-29,67464.019
2024-11-30,67506.399
2024-12-01,67518.241
2024-12-02,67528.232
2024-12-03,67528.232
2024-12-04,67557.629
2024-12-05,67574.568
2024-12-06,67581.148
2024-12-07,67588.02
2024-12-08,67600.356
